"","x"
"2242","@lildickytweets This is great, but why even feature the #BackstreetBoys? Have people already forgotten that Nick Ca… https://t.co/2FnzSnIKED"
"2243","@jeffewatt Hi I’m coward! Pleased to meet you. I don’t use my real name because I get misogynistic rape threats in my DMs. How about you?"
"2244","@MichaelWNorris Rapists are frowned upon, yes - but the instances of mild harrassment I mentioned mitigate our auto… https://t.co/P1n0Yeuf5y"
"2245","@HeyImAJoke_ the hell kind of logic is this? Rape isn't a joke. End of discussion."
"2246","@QasimRashid @Ancestry Not that I disagree, but few companies promote their services by talking about rape. Seems c… https://t.co/xs4G1htlpx"
"2247","@RepChrisStewart So When People Get ANGRY,  FRUSTRATED  And  See A Rape Occur Then Lie To The Police THATS OKAY????… https://t.co/Z3hy1RH2Pk"
"2248","This was my first ever film project, and my section has just been released in a short film format! I don’t speak, b… https://t.co/uMFHspQ8Rx"
"2249","Ukip candidate Carl Benjamin refuses to apologise for MP rape comments https://t.co/yi1Z041ReU"
"2250","@thatcrazyvegan @rizsrug216 @JeremyinAkron One mis step? You really think he did it once? You miss all those rape a… https://t.co/N9i5VOhWXs"
"2251","@Lee77169632 @GerardBattenMEP Free speech is fine. But not all speech is acceptable or tasteful. Rape isn't funny. Full stop"
"2252","@keigh_see @DanielB59756947 @Jamrocker4ever @tbragsdale @AquaVelvaBoy @wiguy45 @alastairjallen1 @FlatSlugbrains… https://t.co/xRJ9hPqMIk"
"2253","For a company about the past the CLEARLY forgot what was really going on between black women and white men during s… https://t.co/AG78OFhAJD"
"2254","@ClintSmithIII @Ancestry Dammit you owe Black women and men an apology! This is a joke and a slap in the face regar… https://t.co/Bo2FMfHR0Q"
"2255","Rape is something to discuss with our sons, not our daughters
https://t.co/psmuqZR0JM"
"2256","@MichaelWNorris Absolutely true that we have it much better than some countries. But just because we aren't being b… https://t.co/e1ozGqfKFu"
"2257","Please don’t b destroyed b/c of a lack of knowledge Murder&amp; attempted Murder is a Crime Rape&amp; attempted Rape is a C… https://t.co/hlkL1xyWkg"
"2258","I think he was saying I’m that nigga do I can fuck your daughter not in going to rape her 🙄"
"2259","@audralaray i agree with 100% people need to  freeking  look at the damn qu'ran online and see and read what it is… https://t.co/8Frd8vfaEA"
"2260","@kimguilfoyle Well, that’s easy. Hillary was running for US Senate in NY. Think of all the lies she likely told about Bill’s rape victims."
"2261","@SubToOptimus Probably headed to his lawyers office to pay the fees for his upcoming rape trial."
"2262","This is what Gov. DeWine and Ohio Republicans want for victims of rape and incest. If the law they just passed hold… https://t.co/gNyaQvNCkh"
"2263","But something that is shown over and over that IS real and IS traumatic and can twist minds isn't going to influenc… https://t.co/jR1mOxvVlb"
"2264","DNA from old razor helped solve two cases of rape and murder from 40 years ago in California https://t.co/qF9hoXcmiL https://t.co/p2wBY1IHGu"
"2265","“rAPe cULtUre DOesNT eXiST!1!1!” https://t.co/LZar8Lar7Y"
"2266","@nhannahjones IT WAS MOST LIKELY RAPE! https://t.co/PnoCntucAS"
"2267","@peterdaou Just recently,i commented about the savages that govern n tolerate harassment and rape thru out India,Pa… https://t.co/5rMZ7nEFK0"
"2268","@vagrlnok @Larkin2112 @rawreesparza @blu_eyed_demon @mghooverwriter @JuniperHoot @BeMyOnlyReason But, don't tie you… https://t.co/YuNoOfsZHV"
"2269","@PurpleCar Bosch on Amazon is very good, no rape stuff. Trying to think of other long narrative deep and not non-st… https://t.co/e27hUxIp9e"
"2270","@obigaykenobis The worst one for me is a Jonsa fic where they demonized the Dothraki, and made them rape the white… https://t.co/pqyOtsKf7r"
"2271","@DeAnna_Kate_ There so many rape vict"
"2272","@pekpekpekoe @JphillyB @emoblackthot @_vivrantthang_ a girl went to a hotel room with a famous rapper after a show.… https://t.co/75PnOt5HDi"
"2273","@mearnsgal @GemmaKennedy13 @ScotGovFairer @S_A_Somerville Saying about TRANSWOMEN that 'This isn’t about rights it’… https://t.co/aZYJ4zpTlx"
"2274","Back home, family and friends sometimes asked if she was gay. It was an alarming question in the Southeast Asian co… https://t.co/iwaf2A3ZOd"
"2275","@Crypto__Daz @Travart1138 @DeanObeidallah @realDonaldTrump I believe aiding and abetting. He instructed and advised… https://t.co/NzrSaeBscF"
"2276","Columbus Day should be changed to Indigenous peoples’ day in all states! Genocide and rape should not be celebrated… https://t.co/nLy5gBvzfp"
"2277","If he feels free to say who he wd not rape, that implies there are some women he wd rape. Next time he has the nerv… https://t.co/cVSUwDlmc6"
"2278","@parxboys @Bangtan21251355 @AltPress Lmao so you’re against Melanie for “rape” but when Timothy was ALSO accused of… https://t.co/9eoITuTM8N"
"2279","The judge overruled the jury bc the rape victim is a porn star. Shit like this happens in real life too it’s so fucked."
"2280","""Mr. Kim: (Shares video clip)
Jonghun: Why is it so short?
Mr. Kim: (Shares another video clip)
Jonghun: What is th… https://t.co/504PoiNmbc"
"2281","@WhiteHouse #CloseTheBorder to stop murder, rape, human &amp; drug trafficking. Declair MS-13 and drug cartels terroris… https://t.co/8yPYTC7mK5"
"2282","@MarkWReber Worthless pieces of shit attack Islam wrongfully because of a hate group yet continue to allow Christia… https://t.co/QPuYGFss66"
"2283","Let me help you. Just say rape. 

""Slavery was marked by sexual relations that played out over a fraught power dyna… https://t.co/vHKZCbhYOy"
"2284","this is a REAL conversation between my boyfriend and his mom (white text). with her basically saying to all girls t… https://t.co/4TSnjHMoId"
"2285","Reminder that the ADL was founded by Jews who wanted to frame an innocent black man for rape and murder, appealing… https://t.co/DIZy0B3RSI"
"2286","Yooo these ancestry mf’s love romanticizing the rape and manipulation of our people ... https://t.co/IeCV089F4s"
"2287","@Odinsmomma @AOC I’m well aware. So you think a consenting adult having sex with the president, while erroneous, is… https://t.co/YsWpWF12Ug"
"2288","@VP please, Declair war on invasion of USA before it's too late. Stop murder, rape, human &amp; drug trafficking. Decla… https://t.co/xCUoEjbueU"
"2289","There are no words to describe the severity of this tragedy. Rape culture is alive &amp; well worldwide. https://t.co/aeuJd0UjBN"
"2290","An Unbelievable Story of Rape — ProPublica https://t.co/y4UzXnfWvg"
"2291","Please shut the entire fuck up rape enabler. https://t.co/ELDi2PlK2N"
"2292","@Hallyfromtheblk Riiight! Also, totes overlooked the rape!! How are you proud your gramma was raped???? Talmbout “t… https://t.co/0ZDtoznVah"
"2293","@neiallswheel @JuRainford @KateAndrs @DaveAtherton20 @KateEMcCann Where did the BBC say it?
Your inane rambling wil… https://t.co/Flth9cvlbb"
"2294","@TeaPainUSA @Jim_Jordan @RepMarkMeadows When CNN stops giving a platform to conspiratorial rape enabling nutjobs li… https://t.co/g7COiMUiFr"
"2295","@bencubby @MatthewBevan I thought this was very balanced and reflected on his story in a measured way. I have no sy… https://t.co/cT5PLikc15"
"2296","@supermac008 @CitizenN0where @NUFC_OurClub @SkyNewsPolitics @socialist1959 @KateEMcCann Technically he made a joke… https://t.co/SAgdVfGwma"
"2297","@csmunday @Illusionalist36 @Bleedinheart2MD @MichaelGLFlood @trgolden Actually the right to refuse sex is a human r… https://t.co/NFgm1YTZYV"
"2298","any soldier killed in line of duty can b a martyr,but if same soldier involved in Rape or crime when alive should that be overlooked?@BDUTT"
"2299","@KimKSidePiece I am not equating any struggle I have had with anyone else, but there is rape culture all over this… https://t.co/OdfUx1I57G"
"2300","@OnPointRadio Mueller Report..on-going investigations..logical and expected..""attempts to obstruct""..so how does th… https://t.co/PCZy4JP4S1"
"2301","Where else we gone rape these kids? https://t.co/4mmhMEKBQR"
"2302","That's a rape culture, 1st worlders"
"2303","@roberto_burrito @scribeofsolomon @NRO I’d be more strict than that. But even many pro-lifers allow exceptions in t… https://t.co/PTopLbdZyn"
"2304","@soapsindepthabc 🤮 julexis was toxic. He slept with her when she was 15 he was 19. That's rape. And she was also dr… https://t.co/TSRgU18xPb"
"2305","May HELL cast fury upon you, ASSHOLE!!

https://t.co/EFAOSgfWIR

#RAPE #METOO #TIMESUP #ABUSE #SEXUALABUSE… https://t.co/yzmNq0ea1O"
"2306","@philvintin @Doubting16 @PaleBlueDotBen @SkyNewsPolitics @KateEMcCann @thunderf00t He didn’t threaten her with rape… https://t.co/0uantmU6Eh"
"2307","Rape is an unfortunate accident??? WTF ??? https://t.co/s5qoNainEC"
"2308","@devincfoster @Jen_the_Curious @ClintSmithIII Okay, I'm gonna say it again. Saying ""it wasn't no Disney movie"" is s… https://t.co/K2er1GOLy9"
"2309","BECAUSE THIS COUNTRY TAKES RAPE AS A FUCKING JOKE. https://t.co/Mby9SwgdmH"
"2310","#Video emerges of Bangladeshi #teen being forced to recount #rape ordeal before she was bu - Apr 19 @ 10:12 AM ET… https://t.co/G5z4FdRi9S"
"2311","@ladbible That's an odd way to say rape."
"2312","If the public belivies in lies, rape, cheating on their wife, unrespect of human beings, stealing from the poor, se… https://t.co/kJnrnl3ZZo"
"2313","Carl my ducky egg, you joke about rape because it’s the only way anyone is going to shag you, you absolute overweig… https://t.co/0XbFoHVa4Q"
"2314","@corts__world We’re still on the subject of rape :) something you did."
"2315","Psychology and Sociology instructor Cristina Prestin-Latham talks with @ScottMillerShow about the upcoming Walk a M… https://t.co/oysUyBz7OZ"
"2316","@corts__world Okay good on you for sourcing a text. But you would mostly be separated if you didn’t do your work. T… https://t.co/AxoGRD28uI"
"2317","@DonaldJTrumpJr Boy, he loved food, huh? I’m SICK N TIRED OF these DemonicDems. They RAPE, TORTURE &amp; ABUSE CHILDREN… https://t.co/luqj0WBG1Q"
"2318","@satanpizza_ I don't know about that, rape culture in the UK doesn't actually exist. But men cat calling women are… https://t.co/JZ6fa3ziRB"
"2319","@mrfparadis @inMBwetrust ... by Zeus to avoid a war over her.

It's basically rape"
"2320","@ChrisCuomo Attempted bank robbery. Attempted rape.  Attempted obstruction. All -&gt; crime."
"2321","@JaeSea1 @heidicatch @lyzl Hey, Heidiho, let me make one thing clear: I wouldn't even rape you"
"2322","Semi-annual Gux + t3h f4rm3r/rape sighting

https://t.co/6cOOMhtwHB"
"2323","@holymotherof3 This may shock you because you never see the views feminists and the liberal media protect you from… https://t.co/7LSQ2Lf0Rk"
"2324","@corts__world And if you wanna get technical, almost all of China is full of Mongolian blood because of rape. No country is perfect."
"2325","https://t.co/TEr1eYIe6K is finally pulling this ad that whitewashes the rape of enslaved black women with romance.… https://t.co/i7DxM5nhYM"
"2326","I’ve never seen “ancestral rape” spelled THAT way before https://t.co/Eq7xWdj1Vw"
"2327","Attempting obstruction is no different than attempted robbery or rape.  Just because Trump’s efforts to obstruct we… https://t.co/6IrLoJUe7Y"
"2328","@KimKSidePiece But one thing is that even tho an assault on a women might not be rape - it still may cause PTSD. (S… https://t.co/53Fs24XOps"
"2329","Video reveals Bangladeshi teenager being forced to recount her rape ordeal to police before she was burned to death… https://t.co/19tyNCpPV7"
"2330","I have paid over $20K on my mortgage in 2 yrs and it’s only gone down $8k... this is rape 😭 #sadtweet https://t.co/klkMXIEhL8"
"2331","Mr. Greenwald, can we maybe not compare MSNBC pundits to those who profited on the enslavement, rape, torture, and murder of Africans?"
"2332","This week I interviewed an ob-gyn who serves Central American patients, incl. volunteering at the border. She said… https://t.co/z0j0WeZO1Q"
"2333","@hillowyo @d_yates_wavo @iamcardib Cardi used trans men to rape. She is equal to Bill Cosby"
"2334","@smenor @Kris_Sacrebleu The only analogy could come up with was rape? Wtf, man."
"2335","@SherniSherawat @theolgeezer @CultOfEh Yes. Yes we do. We also know that your god was genocidal, infanticidal, and… https://t.co/eLTE8AqfsX"
"2336","Great another trumpfh malfeasance story
#unintendedconsequences 
When they begin to kill the men, rape the wimmin..… https://t.co/2A3UpJXt70"
"2337","@KosherSoul People have said this commercial made them sobbbc they felt their family histories of rape were being s… https://t.co/Atnwi9xw4F"
"2338","@EdPlunkett It’s hard not to feelings about child rape &amp; institutional cover ups. Nay, aggressive opinions. But no… https://t.co/kGODRuwKdW"
"2339","@KosherSoul Either way, thank you for this thread. Talking about this issue in any space is difficult, because ther… https://t.co/Z78FxPX8Ey"
"2340","@AJEnglish Because men are the root of all evil on the planet.  I mean, God bless them for dicks, but really, what… https://t.co/NH0wclEDpB"
"2341","Hi, Im a bald fucking moron who advertises ham so I think I have the right to commit toilet rape for 8 years. Fuck… https://t.co/MSlbycY7ja"
"2342","What time of the day does Vic Mignogna rape his victims? https://t.co/otJp6IQXxZ"
"2343","@HMS_Indomitable @aidanjt1 @SUEHULK Just about no one gets this. They think he made a statement that he won’t rape… https://t.co/ktDhxUteF4"
"2344","@emleschh @d_yates_wavo @iamcardib Cardi B used trans men to rape them. So please, tell me again which one is better?"
"2345","@KosherSoul I agree with what you’re saying here but this commercial is also super offensive. It’s not presenting t… https://t.co/IQn9eepmHI"
